index,brand,gender,size,title,category,size_detail
30,Uniqlo,female,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""3XL""]",레깅스팬츠16FW,레깅스팬츠,"[{""허리둘레(신체)"": ""57~63"", ""엉덩이둘레"": ""74"", ""밑위길이"": ""18.6"", ""허벅지폭"": ""23"", ""밑단폭"": ""10.6""}, {""허리둘레(신체)"": ""60~66"", ""엉덩이둘레"": ""78"", ""밑위길이"": ""19.3"", ""허벅지폭"": ""24.5"", ""밑단폭"": ""11.3""}, {""허리둘레(신체)"": ""63~69"", ""엉덩이둘레"": ""82"", ""밑위길이"": ""20"", ""허벅지폭"": ""25.5"", ""밑단폭"": ""12""}, {""허리둘레(신체)"": ""69~75"", ""엉덩이둘레"": ""88"", ""밑위길이"": ""21"", ""허벅지폭"": ""27.5"", ""밑단폭"": ""12.7""}, {""허리둘레(신체)"": ""75~81"", ""엉덩이둘레"": ""94"", ""밑위길이"": ""22"", ""허벅지폭"": ""29"", ""밑단폭"": ""13.4""}, {""허리둘레(신체)"": ""81~87"", ""엉덩이둘레"": ""100"", ""밑위길이"": ""23"", ""허벅지폭"": ""31"", ""밑단폭"": ""14.1""}, {""허리둘레(신체)"": ""87~93"", ""엉덩이둘레"": ""106"", ""밑위길이"": ""24"", ""허벅지폭"": ""33"", ""밑단폭"": ""14.8""}]"
31,Uniqlo,female,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""3XL""]",드레이프롱T(7부),티셔츠,"[{""가슴둘레(신체치수)"": ""74~80"", ""전체팔길이"": ""57"", ""전체길이A"": ""67.5"", ""밑단폭"": ""47""}, {""가슴둘레(신체치수)"": ""77~83"", ""전체팔길이"": ""59"", ""전체길이A"": ""69"", ""밑단폭"": ""49.5""}, {""가슴둘레(신체치수)"": ""80~86"", ""전체팔길이"": ""60"", ""전체길이A"": ""71"", ""밑단폭"": ""52""}, {""가슴둘레(신체치수)"": ""86~92"", ""전체팔길이"": ""61.5"", ""전체길이A"": ""73.5"", ""밑단폭"": ""55""}, {""가슴둘레(신체치수)"": ""92~98"", ""전체팔길이"": ""62.5"", ""전체길이A"": ""75.5"", ""밑단폭"": ""59""}, {""가슴둘레(신체치수)"": ""98~104"", ""전체팔길이"": ""63"", ""전체길이A"": ""77.5"", ""밑단폭"": ""62""}, {""가슴둘레(신체치수)"": ""104~110"", ""전체팔길이"": ""62.5"", ""전체길이A"": ""79"", ""밑단폭"": ""65""}]"
32,Uniqlo,female,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",레이온T블라우스(긴팔),셔츠·블라우스,"[{""가슴너비"": ""47.5"", ""전체팔길이"": ""73"", ""어깨길이"": ""38"", ""전체길이B"": ""53.3""}, {""가슴너비"": ""49.5"", ""전체팔길이"": ""74.5"", ""어깨길이"": ""39"", ""전체길이B"": ""55.5""}, {""가슴너비"": ""51.5"", ""전체팔길이"": ""76"", ""어깨길이"": ""40"", ""전체길이B"": ""57.5""}, {""가슴너비"": ""54.5"", ""전체팔길이"": ""77.5"", ""어깨길이"": ""41.5"", ""전체길이B"": ""59.75""}, {""가슴너비"": ""57.5"", ""전체팔길이"": ""79"", ""어깨길이"": ""43"", ""전체길이B"": ""61.5""}, {""가슴너비"": ""60.5"", ""전체팔길이"": ""79.5"", ""어깨길이"": ""44"", ""전체길이B"": ""62.5""}, {""가슴너비"": ""63.5"", ""전체팔길이"": ""80"", ""어깨길이"": ""45"", ""전체길이B"": ""63.5""}]"
33,Uniqlo,female,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",죠젯핀턱블라우스(긴팔),셔츠·블라우스,"[{""가슴너비"": ""52.5"", ""전체팔길이"": ""73"", ""어깨너비"": ""38"", ""전체길이B"": ""64""}, {""가슴너비"": ""54.5"", ""전체팔길이"": ""74.5"", ""어깨너비"": ""39"", ""전체길이B"": ""66""}, {""가슴너비"": ""56.5"", ""전체팔길이"": ""76"", ""어깨너비"": ""40"", ""전체길이B"": ""68""}, {""가슴너비"": ""59.5"", ""전체팔길이"": ""77.5"", ""어깨너비"": ""41.5"", ""전체길이B"": ""70""}, {""가슴너비"": ""62.5"", ""전체팔길이"": ""79"", ""어깨너비"": ""43"", ""전체길이B"": ""72""}, {""가슴너비"": ""65.5"", ""전체팔길이"": ""79.5"", ""어깨너비"": ""44"", ""전체길이B"": ""73""}, {""가슴너비"": ""68.5"", ""전체팔길이"": ""80"", ""어깨너비"": ""45"", ""전체길이B"": ""74""}]"
34,Uniqlo,female,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",EFM크루넥스웨터(긴팔),가디건·니트,"[{""가슴너비"": ""38.5"", ""전체길이A"": ""54"", ""어깨너비"": ""32.5""}, {""가슴너비"": ""41"", ""전체길이A"": ""56"", ""어깨너비"": ""33.5""}, {""가슴너비"": ""43.5"", ""전체길이A"": ""58"", ""어깨너비"": ""34.5""}, {""가슴너비"": ""46.5"", ""전체길이A"": ""60"", ""어깨너비"": ""36""}, {""가슴너비"": ""49.5"", ""전체길이A"": ""62"", ""어깨너비"": ""37.5""}, {""가슴너비"": ""52.5"", ""전체길이A"": ""64"", ""어깨너비"": ""39""}, {""가슴너비"": ""55.5"", ""전체길이A"": ""64.5"", ""어깨너비"": ""40.5""}]"
35,Uniqlo,male,"[""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36""]",슬라우치피트테이퍼드진16FW,진,"[{""밑위길이"": ""27"", ""엉덩이둘레"": ""97.5"", ""밑단폭"": ""15.8"", ""허벅지둘레"": ""30""}, {""밑위길이"": ""27.4"", ""엉덩이둘레"": ""100"", ""밑단폭"": ""16.1"", ""허벅지둘레"": ""30.6""}, {""밑위길이"": ""27.7"", ""엉덩이둘레"": ""102.5"", ""밑단폭"": ""16.4"", ""허벅지둘레"": ""31.2""}, {""밑위길이"": ""28"", ""엉덩이둘레"": ""105"", ""밑단폭"": ""16.7"", ""허벅지둘레"": ""31.8""}, {""밑위길이"": ""28.3"", ""엉덩이둘레"": ""107.5"", ""밑단폭"": ""17"", ""허벅지둘레"": ""32.4""}, {""밑위길이"": ""28.6"", ""엉덩이둘레"": ""110"", ""밑단폭"": ""17.3"", ""허벅지둘레"": ""33""}, {""밑위길이"": ""28.9"", ""엉덩이둘레"": ""112.5"", ""밑단폭"": ""17.6"", ""허벅지둘레"": ""33.6""}, {""밑위길이"": ""29.2"", ""엉덩이둘레"": ""115"", ""밑단폭"": ""17.9"", ""허벅지둘레"": ""34.5""}, {""밑위길이"": ""29.5"", ""엉덩이둘레"": ""117.5"", ""밑단폭"": ""18.2"", ""허벅지둘레"": ""34.8""}]"
36,Uniqlo,male,"[""S"", ""M"", ""L"", ""XL""]",AIRism크루넥T(반팔)16SS,AIRism,"[{""가슴너비"": ""42.5"", ""어깨길이"": ""39"", ""전체길이A"": ""66"", ""소매길이"": ""15.5""}, {""가슴너비"": ""45.5"", ""어깨길이"": ""40.5"", ""전체길이A"": ""69"", ""소매길이"": ""17""}, {""가슴너비"": ""48.5"", ""어깨길이"": ""42"", ""전체길이A"": ""72"", ""소매길이"": ""18""}, {""가슴너비"": ""52.5"", ""어깨길이"": ""44"", ""전체길이A"": ""75"", ""소매길이"": ""19""}]"
37,Uniqlo,BABY,"[""70"", ""80"", ""90""]",BN크루넥바디수트(긴팔)2P(보더) 70~90cm,신생아,"[{""가슴너비"": ""19"", ""어깨길이"": ""23"", ""전체길이A"": ""41"", ""소매길이"": ""21.5""}, {""가슴너비"": ""20"", ""어깨길이"": ""24"", ""전체길이A"": ""44"", ""소매길이"": ""25.5""}, {""가슴너비"": ""21"", ""어깨길이"": ""25"", ""전체길이A"": ""47"", ""소매길이"": ""29""}]"
38,Uniqlo,female,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",밀라노립와이드팬츠,팬츠·슬랙스,"[{""허리둘레(신체)"": ""57~63"", ""엉덩이둘레"": ""84"", ""밑위길이"": ""27"", ""허벅지둘레"": ""29"", ""밑단폭"": ""32.5""}, {""허리둘레(신체)"": ""60~66"", ""엉덩이둘레"": ""88"", ""밑위길이"": ""27.5"", ""허벅지둘레"": ""30.5"", ""밑단폭"": ""33.5""}, {""허리둘레(신체)"": ""63~69"", ""엉덩이둘레"": ""92"", ""밑위길이"": ""28"", ""허벅지둘레"": ""31.5"", ""밑단폭"": ""34.5""}, {""허리둘레(신체)"": ""69~75"", ""엉덩이둘레"": ""98"", ""밑위길이"": ""29"", ""허벅지둘레"": ""33.5"", ""밑단폭"": ""35.5""}, {""허리둘레(신체)"": ""75~81"", ""엉덩이둘레"": ""104"", ""밑위길이"": ""30"", ""허벅지둘레"": ""35"", ""밑단폭"": ""36.5""}, {""허리둘레(신체)"": ""81~87"", ""엉덩이둘레"": ""110"", ""밑위길이"": ""31"", ""허벅지둘레"": ""37"", ""밑단폭"": ""38""}, {""허리둘레(신체)"": ""87~93"", ""엉덩이둘레"": ""116"", ""밑위길이"": ""32"", ""허벅지둘레"": ""39"", ""밑단폭"": ""39.5""}]"
39,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",소프트터치크루넥T(긴팔),티셔츠(긴팔·7부),"[{""가슴너비"": ""44"", ""어깨너비"": ""39.5""}, {""가슴너비"": ""47"", ""어깨너비"": ""41""}, {""가슴너비"": ""50"", ""어깨너비"": ""42.5""}, {""가슴너비"": ""53"", ""어깨너비"": ""44""}, {""가슴너비"": ""57"", ""어깨너비"": ""46""}, {""가슴너비"": ""61"", ""어깨너비"": ""48""}, {""가슴너비"": ""65"", ""어깨너비"": ""50""}]"
40,Uniqlo,female,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""3XL""]",드레이프롱V넥T(긴팔),티셔츠,"[{""가슴너비"": ""43"", ""전체길이A"": ""63.5"", ""어깨너비"": ""35""}, {""가슴너비"": ""45.5"", ""전체길이A"": ""65"", ""어깨너비"": ""36""}, {""가슴너비"": ""48"", ""전체길이A"": ""67"", ""어깨너비"": ""37""}, {""가슴너비"": ""51"", ""전체길이A"": ""69"", ""어깨너비"": ""38.5""}, {""가슴너비"": ""54"", ""전체길이A"": ""71.5"", ""어깨너비"": ""40""}, {""가슴너비"": ""57"", ""전체길이A"": ""73.5"", ""어깨너비"": ""41""}, {""가슴너비"": ""60"", ""전체길이A"": ""75"", ""어깨너비"": ""42""}]"
41,Uniqlo,male,"[""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""38"", ""40""]",슬림피트데미지진,진,"[{""엉덩이둘레"": ""87.5"", ""허벅지둘레"": ""27.5""}, {""엉덩이둘레"": ""90"", ""허벅지둘레"": ""28""}, {""엉덩이둘레"": ""92.5"", ""허벅지둘레"": ""28.5""}, {""엉덩이둘레"": ""95"", ""허벅지둘레"": ""29.5""}, {""엉덩이둘레"": ""97.5"", ""허벅지둘레"": ""30""}, {""엉덩이둘레"": ""100"", ""허벅지둘레"": ""30.5""}, {""엉덩이둘레"": ""102.5"", ""허벅지둘레"": ""31""}, {""엉덩이둘레"": ""105"", ""허벅지둘레"": ""31.5""}, {""엉덩이둘레"": ""107.5"", ""허벅지둘레"": ""32.5""}, {""엉덩이둘레"": ""110"", ""허벅지둘레"": ""33""}, {""엉덩이둘레"": ""114"", ""허벅지둘레"": ""34""}, {""엉덩이둘레"": ""119"", ""허벅지둘레"": ""36""}]"
42,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",플란넬스탠드칼라셔츠(긴팔),플란넬컬렉션,"[{""가슴너비"": ""50.5"", ""전체길이A"": ""71"", ""어깨너비"": ""43.5""}, {""가슴너비"": ""53.5"", ""전체길이A"": ""73"", ""어깨너비"": ""45""}, {""가슴너비"": ""56.5"", ""전체길이A"": ""75"", ""어깨너비"": ""46.5""}, {""가슴너비"": ""59.5"", ""전체길이A"": ""77"", ""어깨너비"": ""48""}, {""가슴너비"": ""63.5"", ""전체길이A"": ""80"", ""어깨너비"": ""50""}, {""가슴너비"": ""67.5"", ""전체길이A"": ""81"", ""어깨너비"": ""52""}, {""가슴너비"": ""71.5"", ""전체길이A"": ""82"", ""어깨너비"": ""54""}]"
43,Uniqlo,female,"[""S"", ""M"", ""L"", ""XL""]",울트라심리스쇼츠(힙허거)헤더16FW,쇼츠·바디쉐이퍼,"[{""엉덩이둘레(신체치수)"": ""85~91"", ""사이드길이"": ""9""}, {""엉덩이둘레(신체치수)"": ""88~94"", ""사이드길이"": ""9.5""}, {""엉덩이둘레(신체치수)"": ""94~100"", ""사이드길이"": ""10.5""}, {""엉덩이둘레(신체치수)"": ""100~106"", ""사이드길이"": ""11.5""}]"
44,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",EFC브로드스탠드칼라셔츠(긴팔),캐주얼셔츠,"[{""가슴너비"": ""49"", ""전체팔길이"": ""78.5"", ""어깨너비"": ""42.5"", ""전체길이B"": ""71""}, {""가슴너비"": ""52"", ""전체팔길이"": ""80.5"", ""어깨너비"": ""44"", ""전체길이B"": ""73""}, {""가슴너비"": ""55"", ""전체팔길이"": ""83"", ""어깨너비"": ""45.5"", ""전체길이B"": ""75""}, {""가슴너비"": ""58"", ""전체팔길이"": ""85.5"", ""어깨너비"": ""47"", ""전체길이B"": ""77""}, {""가슴너비"": ""62"", ""전체팔길이"": ""88"", ""어깨너비"": ""49"", ""전체길이B"": ""80""}, {""가슴너비"": ""66"", ""전체팔길이"": ""90"", ""어깨너비"": ""51"", ""전체길이B"": ""81""}, {""가슴너비"": ""70"", ""전체팔길이"": ""91"", ""어깨너비"": ""53"", ""전체길이B"": ""82""}]"
45,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",MA-1블루종,아우터,"[{""가슴너비"": ""51"", ""어깨너비"": ""43.5"", ""전체길이B"": ""60""}, {""가슴너비"": ""54"", ""어깨너비"": ""45"", ""전체길이B"": ""62""}, {""가슴너비"": ""57"", ""어깨너비"": ""46.5"", ""전체길이B"": ""64""}, {""가슴너비"": ""60"", ""어깨너비"": ""48"", ""전체길이B"": ""66""}, {""가슴너비"": ""64"", ""어깨너비"": ""50"", ""전체길이B"": ""69""}, {""가슴너비"": ""68"", ""어깨너비"": ""52"", ""전체길이B"": ""70""}, {""가슴너비"": ""72"", ""어깨너비"": ""54"", ""전체길이B"": ""71""}]"
46,Uniqlo,BABY,"[""70"", ""80"", ""90""]",BN DPJ크루넥바디수트(긴팔)2P 70~90cm,신생아,"[{""가슴너비"": ""23"", ""소매길이"": ""21.5"", ""전체길이A"": ""41"", ""어깨너비"": ""19""}, {""가슴너비"": ""24"", ""소매길이"": ""25.5"", ""전체길이A"": ""44"", ""어깨너비"": ""20""}, {""가슴너비"": ""25"", ""소매길이"": ""29"", ""전체길이A"": ""47"", ""어깨너비"": ""21""}]"
47,Uniqlo,male,"[""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""38"", ""40""]",스트레치셀비지슬림피트진16FW,진,"[{""엉덩이둘레"": ""87.5"", ""허벅지둘레"": ""28""}, {""엉덩이둘레"": ""90"", ""허벅지둘레"": ""28.5""}, {""엉덩이둘레"": ""92.5"", ""허벅지둘레"": ""29""}, {""엉덩이둘레"": ""95"", ""허벅지둘레"": ""29.5""}, {""엉덩이둘레"": ""97.5"", ""허벅지둘레"": ""30""}, {""엉덩이둘레"": ""100"", ""허벅지둘레"": ""31""}, {""엉덩이둘레"": ""102.5"", ""허벅지둘레"": ""31.5""}, {""엉덩이둘레"": ""105"", ""허벅지둘레"": ""32""}, {""엉덩이둘레"": ""107.5"", ""허벅지둘레"": ""32.5""}, {""엉덩이둘레"": ""110"", ""허벅지둘레"": ""33""}, {""엉덩이둘레"": ""114"", ""허벅지둘레"": ""34.5""}, {""엉덩이둘레"": ""119"", ""허벅지둘레"": ""36.5""}]"
48,Uniqlo,female,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",립하이넥T(5부),티셔츠,"[{""가슴너비"": ""34"", ""전체길이A"": ""55.5"", ""어깨너비"": ""29""}, {""가슴너비"": ""36.5"", ""전체길이A"": ""57"", ""어깨너비"": ""30""}, {""가슴너비"": ""39"", ""전체길이A"": ""59"", ""어깨너비"": ""31""}, {""가슴너비"": ""42"", ""전체길이A"": ""61"", ""어깨너비"": ""32.5""}, {""가슴너비"": ""45"", ""전체길이A"": ""63.5"", ""어깨너비"": ""34""}, {""가슴너비"": ""48"", ""전체길이A"": ""65.5"", ""어깨너비"": ""35""}, {""가슴너비"": ""51"", ""전체길이A"": ""67"", ""어깨너비"": ""36""}]"
49,Uniqlo,female,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",드레이프와이드앵클팬츠,팬츠·슬랙스,"[{""허리둘레(신체)"": ""57~63"", ""엉덩이둘레"": ""91"", ""밑위길이"": ""29.5"", ""허벅지폭"": ""30.5"", ""밑단폭"": ""27""}, {""허리둘레(신체)"": ""60~66"", ""엉덩이둘레"": ""95"", ""밑위길이"": ""30"", ""허벅지폭"": ""34.5"", ""밑단폭"": ""27.5""}, {""허리둘레(신체)"": ""63~69"", ""엉덩이둘레"": ""99"", ""밑위길이"": ""31"", ""허벅지폭"": ""33"", ""밑단폭"": ""28.5""}, {""허리둘레(신체)"": ""69~75"", ""엉덩이둘레"": ""105"", ""밑위길이"": ""32"", ""허벅지폭"": ""34.5"", ""밑단폭"": ""29""}, {""허리둘레(신체)"": ""75~81"", ""엉덩이둘레"": ""111"", ""밑위길이"": ""33"", ""허벅지폭"": ""36.5"", ""밑단폭"": ""29.5""}, {""허리둘레(신체)"": ""81~87"", ""엉덩이둘레"": ""117"", ""밑위길이"": ""34"", ""허벅지폭"": ""38.5"", ""밑단폭"": ""30.5""}, {""허리둘레(신체)"": ""87~93"", ""엉덩이둘레"": ""123"", ""밑위길이"": ""35"", ""허벅지폭"": ""40.5"", ""밑단폭"": ""31""}]"
50,Uniqlo,female,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",EFM크루넥가디건(긴팔),가디건·니트,"[{""가슴너비"": ""39.5"", ""어깨길이"": ""33"", ""전체길이A"": ""53""}, {""가슴너비"": ""42"", ""어깨길이"": ""34"", ""전체길이A"": ""55""}, {""가슴너비"": ""44.5"", ""어깨길이"": ""35"", ""전체길이A"": ""57""}, {""가슴너비"": ""47.5"", ""어깨길이"": ""36.5"", ""전체길이A"": ""59""}, {""가슴너비"": ""50.5"", ""어깨길이"": ""38"", ""전체길이A"": ""61""}, {""가슴너비"": ""53.5"", ""어깨길이"": ""39.5"", ""전체길이A"": ""63""}, {""가슴너비"": ""56.5"", ""어깨길이"": ""41"", ""전체길이A"": ""63.5""}]"
51,Uniqlo,BABY,"[""70"", ""80"", ""90""]",BN크루넥바디수트(긴팔)2P 플라워 70~90cm,신생아,"[{""가슴너비"": ""23"", ""소매길이"": ""21.5"", ""전체길이A"": ""41"", ""어깨너비"": ""19""}, {""가슴너비"": ""24"", ""소매길이"": ""25.5"", ""전체길이A"": ""44"", ""어깨너비"": ""20""}, {""가슴너비"": ""25"", ""소매길이"": ""29"", ""전체길이A"": ""47"", ""어깨너비"": ""21""}]"
52,Uniqlo,female,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL""]",플리츠미디스커트,스커트,"[{""허리둘레(신체)"": ""57~63"", ""엉덩이둘레(신체)"": ""82~88""}, {""허리둘레(신체)"": ""60~66"", ""엉덩이둘레(신체)"": ""85~91""}, {""허리둘레(신체)"": ""63~69"", ""엉덩이둘레(신체)"": ""88~94""}, {""허리둘레(신체)"": ""69~75"", ""엉덩이둘레(신체)"": ""94~100""}, {""허리둘레(신체)"": ""75~81"", ""엉덩이둘레(신체)"": ""100~106""}, {""허리둘레(신체)"": ""81~87"", ""엉덩이둘레(신체)"": ""106~112""}]"
53,Uniqlo,female,"[""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""30""]",울트라스트레치진16FW,진,"[{""밑위길이"": ""18.3"", ""엉덩이둘레"": ""72"", ""밑단폭"": ""11.3"", ""허벅지둘레"": ""23""}, {""밑위길이"": ""18.8"", ""엉덩이둘레"": ""74.5"", ""밑단폭"": ""11.6"", ""허벅지둘레"": ""23.5""}, {""밑위길이"": ""19.3"", ""엉덩이둘레"": ""77"", ""밑단폭"": ""11.9"", ""허벅지둘레"": ""24""}, {""밑위길이"": ""19.8"", ""엉덩이둘레"": ""79.5"", ""밑단폭"": ""12.2"", ""허벅지둘레"": ""24.5""}, {""밑위길이"": ""20.3"", ""엉덩이둘레"": ""82"", ""밑단폭"": ""12.5"", ""허벅지둘레"": ""25.5""}, {""밑위길이"": ""20.8"", ""엉덩이둘레"": ""84.5"", ""밑단폭"": ""12.8"", ""허벅지둘레"": ""26""}, {""밑위길이"": ""21.3"", ""엉덩이둘레"": ""87"", ""밑단폭"": ""13.1"", ""허벅지둘레"": ""26.5""}, {""밑위길이"": ""21.8"", ""엉덩이둘레"": ""89.5"", ""밑단폭"": ""13.4"", ""허벅지둘레"": ""27""}, {""밑위길이"": ""22.3"", ""엉덩이둘레"": ""92"", ""밑단폭"": ""13.7"", ""허벅지둘레"": ""27.5""}, {""밑위길이"": ""22.8"", ""엉덩이둘레"": ""94.5"", ""밑단폭"": ""14"", ""허벅지둘레"": ""28.5""}]"
54,Uniqlo,BABY,"[""60"", ""70"", ""80""]",BN립커버올(긴팔)달,신생아,"[{""가슴너비"": ""26"", ""소매길이"": ""18"", ""전체길이A"": ""36"", ""다리길이"": ""16.5"", ""엉덩이둘레"": ""57""}, {""가슴너비"": ""28"", ""소매길이"": ""21"", ""전체길이A"": ""39"", ""다리길이"": ""20.5"", ""엉덩이둘레"": ""61""}, {""가슴너비"": ""30"", ""소매길이"": ""25"", ""전체길이A"": ""42"", ""다리길이"": ""24.5"", ""엉덩이둘레"": ""65""}]"
55,Uniqlo,male,"[""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",SUPIMA COTTON복서브리프(로라이즈),트렁크스·브리프,"[{""허리둘레(신체)"": ""68~76"", ""사이드길이"": ""21.5""}, {""허리둘레(신체)"": ""76~84"", ""사이드길이"": ""23.5""}, {""허리둘레(신체)"": ""84~92"", ""사이드길이"": ""25.5""}, {""허리둘레(신체)"": ""92~100"", ""사이드길이"": ""27""}, {""허리둘레(신체)"": ""100~108"", ""사이드길이"": ""29""}, {""허리둘레(신체)"": ""108~116"", ""사이드길이"": ""31""}]"
56,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",EFM크루넥스웨터(긴팔),가디건·니트,"[{""가슴너비"": ""43"", ""어깨너비"": ""37""}, {""가슴너비"": ""46"", ""어깨너비"": ""38.5""}, {""가슴너비"": ""49"", ""어깨너비"": ""40""}, {""가슴너비"": ""52"", ""어깨너비"": ""41.5""}, {""가슴너비"": ""56"", ""어깨너비"": ""43.5""}, {""가슴너비"": ""60"", ""어깨너비"": ""45.5""}, {""가슴너비"": ""64"", ""어깨너비"": ""47.5""}]"
57,Uniqlo,female,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",모크넥와이드슬리브T(7부),티셔츠,"[{""가슴너비"": ""42"", ""전체길이A"": ""51"", ""어깨너비"": ""36""}, {""가슴너비"": ""44.5"", ""전체길이A"": ""52.5"", ""어깨너비"": ""37""}, {""가슴너비"": ""47"", ""전체길이A"": ""54.5"", ""어깨너비"": ""38""}, {""가슴너비"": ""50"", ""전체길이A"": ""56.5"", ""어깨너비"": ""39.5""}, {""가슴너비"": ""53"", ""전체길이A"": ""58.5"", ""어깨너비"": ""41""}, {""가슴너비"": ""56"", ""전체길이A"": ""60.5"", ""어깨너비"": ""42""}, {""가슴너비"": ""59"", ""전체길이A"": ""62"", ""어깨너비"": ""43""}]"
58,Uniqlo,female,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL""]",밀라노립미디스커트,스커트,"[{""허리둘레(신체)"": ""57~63"", ""엉덩이둘레(신체)"": ""82~88""}, {""허리둘레(신체)"": ""60~66"", ""엉덩이둘레(신체)"": ""85~91""}, {""허리둘레(신체)"": ""63~69"", ""엉덩이둘레(신체)"": ""88~94""}, {""허리둘레(신체)"": ""69~75"", ""엉덩이둘레(신체)"": ""94~100""}, {""허리둘레(신체)"": ""75~81"", ""엉덩이둘레(신체)"": ""100~106""}, {""허리둘레(신체)"": ""81~87"", ""엉덩이둘레(신체)"": ""106~112""}]"
59,Uniqlo,BABY,"[""60"", ""70"", ""80""]",BN립커버올(긴팔)애니멀,신생아,"[{""가슴너비"": ""26"", ""소매길이"": ""18"", ""전체길이A"": ""36"", ""다리길이"": ""16.5"", ""엉덩이둘레"": ""57""}, {""가슴너비"": ""28"", ""소매길이"": ""21"", ""전체길이A"": ""39"", ""다리길이"": ""20.5"", ""엉덩이둘레"": ""61""}, {""가슴너비"": ""30"", ""소매길이"": ""25"", ""전체길이A"": ""42"", ""다리길이"": ""24.5"", ""엉덩이둘레"": ""65""}]"
60,Uniqlo,female,"[""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""30""]",슬림보이프렌드피트앵클진,진,"[{""밑위길이"": ""21"", ""엉덩이둘레"": ""86"", ""허벅지둘레"": ""28""}, {""밑위길이"": ""21.5"", ""엉덩이둘레"": ""88.5"", ""허벅지둘레"": ""28.5""}, {""밑위길이"": ""22"", ""엉덩이둘레"": ""91"", ""허벅지둘레"": ""29""}, {""밑위길이"": ""22.5"", ""엉덩이둘레"": ""93.5"", ""허벅지둘레"": ""29.5""}, {""밑위길이"": ""23"", ""엉덩이둘레"": ""96"", ""허벅지둘레"": ""30.5""}, {""밑위길이"": ""23.5"", ""엉덩이둘레"": ""98.5"", ""허벅지둘레"": ""31""}, {""밑위길이"": ""24"", ""엉덩이둘레"": ""101"", ""허벅지둘레"": ""31.5""}, {""밑위길이"": ""24.5"", ""엉덩이둘레"": ""103.5"", ""허벅지둘레"": ""32""}, {""밑위길이"": ""25"", ""엉덩이둘레"": ""106"", ""허벅지둘레"": ""32.5""}, {""밑위길이"": ""25.5"", ""엉덩이둘레"": ""108.5"", ""허벅지둘레"": ""33.5""}]"
61,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",옥스포드셔츠(긴팔),캐주얼셔츠,"[{""가슴너비"": ""49"", ""전체팔길이"": ""78.5"", ""어깨길이"": ""42.5"", ""전체길이B"": ""72""}, {""가슴너비"": ""52"", ""전체팔길이"": ""80.5"", ""어깨길이"": ""44"", ""전체길이B"": ""74""}, {""가슴너비"": ""55"", ""전체팔길이"": ""83"", ""어깨길이"": ""45.5"", ""전체길이B"": ""76""}, {""가슴너비"": ""58"", ""전체팔길이"": ""85.5"", ""어깨길이"": ""47"", ""전체길이B"": ""78""}, {""가슴너비"": ""62"", ""전체팔길이"": ""88"", ""어깨길이"": ""49"", ""전체길이B"": ""81""}, {""가슴너비"": ""66"", ""전체팔길이"": ""90"", ""어깨길이"": ""51"", ""전체길이B"": ""82""}, {""가슴너비"": ""70"", ""전체팔길이"": ""91"", ""어깨길이"": ""53"", ""전체길이B"": ""83""}]"
